Index,Protocol,Local Address,Remote Address,Local Port,Remote Port,Local Host,Remote Host,Service Name,Packets,Data Size,Total Size,Data Speed,Capture Time,Last Packet Time,Duration
11236,UDP,10.15.7.217,239.255.255.250,47601,1900,,,ssdp,3,375 Bytes,612 Bytes,0.5 KB/Sec,11/8/2022 12:54:13 PM:862,11/8/2022 12:54:14 PM:525,00:00.7
11237,UDP,10.15.0.43,239.255.255.250,1900,1900,,,ssdp,3,"1,029 Bytes","1,470 Bytes",,11/8/2022 12:54:14 PM:091,11/8/2022 12:54:14 PM:092,00:00.0
11238,UDP,10.15.0.33,239.255.255.250,1900,1900,,,ssdp,4,"1,431 Bytes","1,901 Bytes",,11/8/2022 12:54:14 PM:308,11/8/2022 12:54:14 PM:309,00:00.0
11239,UDP,10.15.13.182,10.0.2.4,57921,32511,Likhita-PC,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:54:15 PM:408,11/8/2022 12:54:15 PM:408,00:00.0
11240,UDP,10.15.13.182,10.0.2.4,57921,32512,Likhita-PC,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:54:15 PM:409,11/8/2022 12:54:15 PM:409,00:00.0
11241,UDP,10.15.13.182,10.0.2.4,57921,32513,Likhita-PC,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:54:15 PM:409,11/8/2022 12:54:15 PM:409,00:00.0
11242,UDP,10.15.13.182,10.0.2.4,57921,32514,Likhita-PC,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:54:15 PM:410,11/8/2022 12:54:15 PM:410,00:00.0
11243,UDP,10.15.13.182,10.0.2.4,57921,32515,Likhita-PC,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:54:15 PM:411,11/8/2022 12:54:15 PM:411,00:00.0
11244,UDP,10.15.13.182,10.0.2.4,57921,32516,Likhita-PC,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:54:15 PM:412,11/8/2022 12:54:15 PM:412,00:00.0
11245,UDP,10.15.13.182,10.0.2.4,57921,32517,Likhita-PC,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:54:15 PM:414,11/8/2022 12:54:15 PM:414,00:00.0
11246,UDP,10.15.13.182,10.0.2.4,57921,32518,Likhita-PC,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:54:15 PM:414,11/8/2022 12:54:15 PM:414,00:00.0
11247,UDP,10.15.13.182,10.0.2.4,57921,32519,Likhita-PC,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:54:15 PM:415,11/8/2022 12:54:15 PM:415,00:00.0
11248,UDP,10.15.13.182,10.0.2.4,57921,32520,Likhita-PC,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:54:15 PM:415,11/8/2022 12:54:15 PM:415,00:00.0
11249,UDP,10.15.13.182,10.0.2.4,57921,32521,Likhita-PC,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:54:15 PM:416,11/8/2022 12:54:15 PM:416,00:00.0
11250,UDP,10.15.13.182,10.0.2.4,57921,32522,Likhita-PC,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:54:15 PM:416,11/8/2022 12:54:15 PM:416,00:00.0
11251,UDP,10.15.13.182,10.0.2.4,57921,32523,Likhita-PC,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:54:15 PM:417,11/8/2022 12:54:15 PM:417,00:00.0
11252,UDP,10.15.13.182,10.0.2.4,57921,32524,Likhita-PC,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:54:15 PM:417,11/8/2022 12:54:15 PM:417,00:00.0
11253,UDP,10.15.13.182,10.0.2.4,57921,32525,Likhita-PC,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:54:15 PM:417,11/8/2022 12:54:15 PM:417,00:00.0
11254,UDP,10.15.13.182,10.0.2.4,57921,32526,Likhita-PC,,,1,"1,472 Bytes","3,000 Bytes",,11/8/2022 12:54:15 PM:418,11/8/2022 12:54:15 PM:418,00:00.0
